Index,Date_2015,Hour,Throughput_2015,Week Number,Weekday
321,1/31/15,19:00:00,115,5,Saturday
322,1/31/15,20:00:00,147,5,Saturday
323,1/31/15,21:00:00,163,5,Saturday
324,2/1/15,7:00:00,46,5,Sunday
325,2/1/15,8:00:00,45,5,Sunday
326,2/1/15,9:00:00,102,5,Sunday
327,2/1/15,10:00:00,103,5,Sunday
328,2/1/15,11:00:00,95,5,Sunday
329,2/1/15,12:00:00,144,5,Sunday
330,2/1/15,13:00:00,59,5,Sunday
331,2/1/15,14:00:00,135,5,Sunday
332,2/1/15,15:00:00,156,5,Sunday
333,2/1/15,16:00:00,41,5,Sunday
334,2/1/15,17:00:00,49,5,Sunday
335,2/1/15,18:00:00,57,5,Sunday
336,2/1/15,19:00:00,112,5,Sunday
337,2/1/15,20:00:00,154,5,Sunday
338,2/1/15,21:00:00,151,5,Sunday
339,2/2/15,6:00:00,0,6,Monday
340,2/2/15,7:00:00,42,6,Monday
341,2/2/15,8:00:00,45,6,Monday
342,2/2/15,9:00:00,106,6,Monday
343,2/2/15,10:00:00,69,6,Monday
344,2/2/15,11:00:00,97,6,Monday
345,2/2/15,12:00:00,123,6,Monday
346,2/2/15,13:00:00,192,6,Monday
347,2/2/15,14:00:00,134,6,Monday
348,2/2/15,15:00:00,78,6,Monday
349,2/2/15,16:00:00,114,6,Monday
350,2/2/15,17:00:00,75,6,Monday
351,2/2/15,18:00:00,77,6,Monday
352,2/2/15,19:00:00,132,6,Monday
353,2/2/15,20:00:00,180,6,Monday
354,2/2/15,21:00:00,197,6,Monday
355,2/3/15,6:00:00,15,6,Tuesday
356,2/3/15,7:00:00,48,6,Tuesday
357,2/3/15,8:00:00,40,6,Tuesday
358,2/3/15,9:00:00,101,6,Tuesday
359,2/3/15,10:00:00,91,6,Tuesday
360,2/3/15,11:00:00,42,6,Tuesday
361,2/3/15,12:00:00,87,6,Tuesday
362,2/3/15,13:00:00,152,6,Tuesday
363,2/3/15,14:00:00,147,6,Tuesday
364,2/3/15,15:00:00,18,6,Tuesday
365,2/3/15,16:00:00,62,6,Tuesday
366,2/3/15,17:00:00,77,6,Tuesday
367,2/3/15,18:00:00,109,6,Tuesday
368,2/3/15,19:00:00,137,6,Tuesday
369,2/3/15,20:00:00,255,6,Tuesday
370,2/3/15,21:00:00,117,6,Tuesday
371,2/4/15,6:00:00,4,6,Wednesday
372,2/4/15,7:00:00,34,6,Wednesday
373,2/4/15,8:00:00,92,6,Wednesday
374,2/4/15,9:00:00,98,6,Wednesday
375,2/4/15,10:00:00,86,6,Wednesday
376,2/4/15,11:00:00,47,6,Wednesday
377,2/4/15,12:00:00,119,6,Wednesday
378,2/4/15,13:00:00,124,6,Wednesday
379,2/4/15,14:00:00,218,6,Wednesday
380,2/4/15,15:00:00,101,6,Wednesday
381,2/4/15,16:00:00,81,6,Wednesday
382,2/4/15,17:00:00,51,6,Wednesday
383,2/4/15,18:00:00,115,6,Wednesday
384,2/4/15,19:00:00,95,6,Wednesday
385,2/4/15,20:00:00,227,6,Wednesday
386,2/4/15,21:00:00,219,6,Wednesday
387,2/5/15,6:00:00,27,6,Thursday
388,2/5/15,7:00:00,19,6,Thursday
389,2/5/15,8:00:00,44,6,Thursday
390,2/5/15,9:00:00,104,6,Thursday
391,2/5/15,10:00:00,62,6,Thursday
392,2/5/15,11:00:00,48,6,Thursday
393,2/5/15,12:00:00,59,6,Thursday
394,2/5/15,13:00:00,144,6,Thursday
395,2/5/15,14:00:00,144,6,Thursday
396,2/5/15,15:00:00,29,6,Thursday
397,2/5/15,16:00:00,55,6,Thursday
398,2/5/15,17:00:00,47,6,Thursday
399,2/5/15,18:00:00,92,6,Thursday
400,2/5/15,19:00:00,94,6,Thursday
401,2/5/15,20:00:00,237,6,Thursday
402,2/5/15,21:00:00,145,6,Thursday
403,2/6/15,6:00:00,21,6,Friday
404,2/6/15,7:00:00,37,6,Friday
405,2/6/15,8:00:00,49,6,Friday
406,2/6/15,9:00:00,90,6,Friday
407,2/6/15,10:00:00,55,6,Friday
408,2/6/15,11:00:00,33,6,Friday
409,2/6/15,12:00:00,64,6,Friday
410,2/6/15,13:00:00,123,6,Friday
411,2/6/15,14:00:00,76,6,Friday
412,2/6/15,15:00:00,112,6,Friday
413,2/6/15,16:00:00,48,6,Friday
414,2/6/15,17:00:00,48,6,Friday
415,2/6/15,18:00:00,86,6,Friday
416,2/6/15,19:00:00,87,6,Friday
417,2/6/15,20:00:00,103,6,Friday
418,2/6/15,21:00:00,171,6,Friday
419,2/7/15,6:00:00,1,6,Saturday
420,2/7/15,7:00:00,20,6,Saturday
421,2/7/15,8:00:00,48,6,Saturday
422,2/7/15,9:00:00,96,6,Saturday
423,2/7/15,10:00:00,23,6,Saturday
424,2/7/15,11:00:00,42,6,Saturday
425,2/7/15,12:00:00,105,6,Saturday
426,2/7/15,13:00:00,118,6,Saturday
427,2/7/15,14:00:00,126,6,Saturday
428,2/7/15,15:00:00,44,6,Saturday
429,2/7/15,16:00:00,44,6,Saturday
430,2/7/15,17:00:00,61,6,Saturday
431,2/7/15,18:00:00,104,6,Saturday
432,2/7/15,19:00:00,102,6,Saturday
433,2/7/15,20:00:00,159,6,Saturday
434,2/7/15,21:00:00,151,6,Saturday
435,2/8/15,6:00:00,10,6,Sunday
436,2/8/15,7:00:00,36,6,Sunday
437,2/8/15,8:00:00,63,6,Sunday
438,2/8/15,9:00:00,101,6,Sunday
439,2/8/15,10:00:00,102,6,Sunday
440,2/8/15,11:00:00,37,6,Sunday
441,2/8/15,12:00:00,117,6,Sunday
442,2/8/15,13:00:00,116,6,Sunday
443,2/8/15,14:00:00,109,6,Sunday
444,2/8/15,15:00:00,38,6,Sunday
445,2/8/15,16:00:00,48,6,Sunday
446,2/8/15,17:00:00,48,6,Sunday
447,2/8/15,18:00:00,88,6,Sunday
448,2/8/15,19:00:00,168,6,Sunday
449,2/8/15,20:00:00,168,6,Sunday
450,2/8/15,21:00:00,194,6,Sunday
451,2/9/15,6:00:00,6,7,Monday
452,2/9/15,7:00:00,33,7,Monday
453,2/9/15,8:00:00,46,7,Monday
454,2/9/15,9:00:00,124,7,Monday
455,2/9/15,10:00:00,53,7,Monday
456,2/9/15,11:00:00,66,7,Monday
457,2/9/15,12:00:00,98,7,Monday
458,2/9/15,13:00:00,125,7,Monday
459,2/9/15,14:00:00,143,7,Monday
460,2/9/15,15:00:00,32,7,Monday
461,2/9/15,16:00:00,54,7,Monday
462,2/9/15,17:00:00,78,7,Monday
463,2/9/15,18:00:00,96,7,Monday
464,2/9/15,19:00:00,120,7,Monday
465,2/9/15,20:00:00,188,7,Monday
466,2/9/15,21:00:00,306,7,Monday
467,2/10/15,7:00:00,5,7,Tuesday
468,2/10/15,8:00:00,37,7,Tuesday
469,2/10/15,9:00:00,117,7,Tuesday
470,2/10/15,10:00:00,110,7,Tuesday
471,2/10/15,11:00:00,78,7,Tuesday
472,2/10/15,12:00:00,85,7,Tuesday
473,2/10/15,13:00:00,162,7,Tuesday
474,2/10/15,14:00:00,121,7,Tuesday
475,2/10/15,15:00:00,62,7,Tuesday
476,2/10/15,16:00:00,69,7,Tuesday
477,2/10/15,17:00:00,93,7,Tuesday
478,2/10/15,18:00:00,86,7,Tuesday
479,2/10/15,19:00:00,92,7,Tuesday
480,2/10/15,20:00:00,188,7,Tuesday
481,2/10/15,21:00:00,184,7,Tuesday
482,2/11/15,6:00:00,24,7,Wednesday
483,2/11/15,7:00:00,24,7,Wednesday
484,2/11/15,8:00:00,68,7,Wednesday
485,2/11/15,9:00:00,116,7,Wednesday
486,2/11/15,10:00:00,90,7,Wednesday
487,2/11/15,11:00:00,71,7,Wednesday
488,2/11/15,12:00:00,71,7,Wednesday
489,2/11/15,13:00:00,185,7,Wednesday
490,2/11/15,14:00:00,85,7,Wednesday
491,2/11/15,15:00:00,50,7,Wednesday
492,2/11/15,16:00:00,60,7,Wednesday
493,2/11/15,17:00:00,57,7,Wednesday
494,2/11/15,18:00:00,56,7,Wednesday
495,2/11/15,19:00:00,94,7,Wednesday
496,2/11/15,20:00:00,150,7,Wednesday
497,2/11/15,21:00:00,204,7,Wednesday
498,2/12/15,6:00:00,13,7,Thursday
499,2/12/15,7:00:00,45,7,Thursday
500,2/12/15,8:00:00,50,7,Thursday
501,2/12/15,9:00:00,71,7,Thursday
502,2/12/15,10:00:00,105,7,Thursday
503,2/12/15,11:00:00,79,7,Thursday
504,2/12/15,12:00:00,97,7,Thursday
505,2/12/15,13:00:00,119,7,Thursday
506,2/12/15,14:00:00,104,7,Thursday
507,2/12/15,15:00:00,32,7,Thursday
508,2/12/15,16:00:00,26,7,Thursday
509,2/12/15,17:00:00,38,7,Thursday
510,2/12/15,18:00:00,64,7,Thursday
511,2/12/15,19:00:00,96,7,Thursday
512,2/12/15,20:00:00,158,7,Thursday
513,2/12/15,21:00:00,187,7,Thursday
514,2/13/15,6:00:00,24,7,Friday
515,2/13/15,7:00:00,32,7,Friday
516,2/13/15,8:00:00,61,7,Friday
517,2/13/15,9:00:00,76,7,Friday
518,2/13/15,10:00:00,73,7,Friday
519,2/13/15,11:00:00,29,7,Friday
520,2/13/15,12:00:00,38,7,Friday
521,2/13/15,13:00:00,37,7,Friday
522,2/13/15,14:00:00,38,7,Friday
523,2/13/15,15:00:00,36,7,Friday
524,2/13/15,16:00:00,27,7,Friday
525,2/13/15,17:00:00,30,7,Friday
526,2/13/15,18:00:00,92,7,Friday
527,2/13/15,19:00:00,113,7,Friday
528,2/13/15,20:00:00,113,7,Friday
529,2/13/15,21:00:00,136,7,Friday
530,2/14/15,6:00:00,8,7,Saturday
531,2/14/15,7:00:00,10,7,Saturday
532,2/14/15,8:00:00,50,7,Saturday
533,2/14/15,9:00:00,79,7,Saturday
534,2/14/15,10:00:00,38,7,Saturday
535,2/14/15,11:00:00,36,7,Saturday
536,2/14/15,12:00:00,75,7,Saturday
537,2/14/15,13:00:00,128,7,Saturday
538,2/14/15,14:00:00,108,7,Saturday
539,2/14/15,15:00:00,45,7,Saturday
540,2/14/15,16:00:00,45,7,Saturday
541,2/14/15,17:00:00,59,7,Saturday
542,2/14/15,18:00:00,83,7,Saturday
543,2/14/15,19:00:00,115,7,Saturday
544,2/14/15,20:00:00,123,7,Saturday
545,2/14/15,21:00:00,87,7,Saturday
546,2/15/15,6:00:00,11,7,Sunday
547,2/15/15,7:00:00,34,7,Sunday
548,2/15/15,8:00:00,79,7,Sunday
549,2/15/15,9:00:00,90,7,Sunday
550,2/15/15,10:00:00,69,7,Sunday
551,2/15/15,11:00:00,67,7,Sunday
552,2/15/15,12:00:00,79,7,Sunday
553,2/15/15,13:00:00,173,7,Sunday
554,2/15/15,14:00:00,130,7,Sunday
555,2/15/15,15:00:00,68,7,Sunday
556,2/15/15,16:00:00,58,7,Sunday
557,2/15/15,17:00:00,51,7,Sunday
558,2/15/15,18:00:00,103,7,Sunday
559,2/15/15,19:00:00,136,7,Sunday
560,2/15/15,20:00:00,106,7,Sunday
561,2/15/15,21:00:00,129,7,Sunday
562,2/16/15,6:00:00,5,8,Monday
563,2/16/15,7:00:00,21,8,Monday
564,2/16/15,8:00:00,62,8,Monday
565,2/16/15,9:00:00,46,8,Monday
566,2/16/15,10:00:00,72,8,Monday
567,2/16/15,11:00:00,69,8,Monday
568,2/16/15,12:00:00,44,8,Monday
569,2/16/15,13:00:00,151,8,Monday
570,2/16/15,14:00:00,122,8,Monday
571,2/16/15,15:00:00,85,8,Monday
572,2/16/15,16:00:00,66,8,Monday
573,2/16/15,17:00:00,56,8,Monday
574,2/16/15,18:00:00,89,8,Monday
575,2/16/15,19:00:00,107,8,Monday
576,2/16/15,20:00:00,177,8,Monday
577,2/16/15,21:00:00,155,8,Monday
578,2/17/15,6:00:00,19,8,Tuesday
579,2/17/15,7:00:00,27,8,Tuesday
580,2/17/15,8:00:00,34,8,Tuesday
581,2/17/15,9:00:00,67,8,Tuesday
582,2/17/15,10:00:00,82,8,Tuesday
583,2/17/15,11:00:00,61,8,Tuesday
584,2/17/15,12:00:00,58,8,Tuesday
585,2/17/15,13:00:00,157,8,Tuesday
586,2/17/15,14:00:00,55,8,Tuesday
587,2/17/15,15:00:00,43,8,Tuesday
588,2/17/15,16:00:00,28,8,Tuesday
589,2/17/15,17:00:00,86,8,Tuesday
590,2/17/15,18:00:00,97,8,Tuesday
591,2/17/15,19:00:00,94,8,Tuesday
592,2/17/15,20:00:00,123,8,Tuesday
593,2/17/15,21:00:00,151,8,Tuesday
594,2/18/15,6:00:00,2,8,Wednesday
595,2/18/15,7:00:00,14,8,Wednesday
596,2/18/15,8:00:00,58,8,Wednesday
597,2/18/15,9:00:00,70,8,Wednesday
598,2/18/15,10:00:00,74,8,Wednesday
599,2/18/15,11:00:00,31,8,Wednesday
600,2/18/15,12:00:00,68,8,Wednesday
